	0
434	0.08577953178885768
435	0.09689482798328967
436	0.08932986371998035
437	-0.014401055640821947
438	0.06409943850707527
439	0.14512419308946897
440	0.00852869987740011
441	0.00690126467338425
442	0.06834477212680301
443	-0.02214565609450814
444	0.1376561797487671
445	0.010276028110226786
446	-0.01689715025149839
447	0.061996969284584744
448	0.12471504939430669
449	0.003591819985548122
450	0.1407862614820357
451	0.029933266600968483
452	0.010296273024814487
453	0.06026460615021498
454	0.012408243995425982
455	-0.03383070102068473
456	0.24659599397529053
457	0.02105219204206765
458	0.03422627148422152
459	0.011380117716577556
460	-0.0007001287110901255
461	0.03783126954180101
462	0.057496511675599826
463	0.11591135312287902
464	-0.043117408770918436
465	0.11450200149472076
466	0.11881167359704109
467	0.09546642846359292
468	0.07235572727878606
469	0.12472627428574179
470	-0.04025504803239248
471	-0.05320887825930112
472	0.02289443227195034
473	0.0023724408563144516
474	0.03483777324456176
475	0.18298251679428817
476	0.009962646621483818
477	0.10169927542651605
478	0.10661118063408552
479	0.11795348439552189
480	0.017706650446165803
481	0.032874373426860636
482	0.17671706478295365
483	0.00712469115113195
484	0.016993923970620623
485	-0.01378435273091993
486	-0.015810489833498913
487	-0.045410972041318734
488	-0.00769490921967916
489	0.002777691355456191
490	0.09590259115537231
491	0.07984196232979733
492	0.12458901011396034
493	-0.0314987919783557
494	0.06398488288764123
495	0.12168477362585083
496	-0.011189268314070966
497	0.0226552270315395
498	0.02791901297091183
499	0.15674007282012253
500	0.07274910590950576
501	0.08041471057919583
502	0.07845696470121989
503	-0.038942276108779976
504	0.1382196443061575
505	0.08529956596851396
506	0.029131019356791462
507	0.1344512034196269
508	0.0987584834087667
509	-0.002233861368642686
510	0.026928260067024524
511	0.04771926591730426
512	-0.01664803741185336
513	0.00817696724554566
514	0.03030828089413985
515	-0.00782310454480787
516	0.012036024210332208
517	0.07727885331547944
518	0.0627697625815489
519	0.013003123193918366
520	-0.028960286748247667
521	0.0767007900977051
522	0.006675434172609443
523	0.12279319009577593
524	-0.01519093594446565
525	-0.006047537540992076
526	0.07196370654793058
527	-0.028389212457450394
528	-0.05405907047892762
529	-0.015605785777611661
530	0.1462018697772906
531	-0.014310154885436552
532	-0.028913798503830614
533	0.05314043088414262
534	0.005103530638952927
535	0.03683570874026733
536	0.0758062567920819
537	0.08711374295090063
538	-0.020615250331917006
539	0.010317331387090197
540	-0.013861602421692548
541	-0.034782185662735735
542	0.04025517016489252
543	0.055661275694501994
544	0.008562054891709877
545	-0.021473479884711655
546	0.024801818597648406
547	-0.035980827892632836
548	0.04841807130228963
549	0.16826256718832525
550	0.04096511436681768
551	0.16295487529134836
552	0.09753208793147874
553	0.027286674395502884
554	-0.011350070839162008
555	0.10076098049483725
556	0.03702475733695443
557	0.04124214344686483
558	-0.003553656945013639
559	0.013728026400360699
560	0.024329319864503395
561	0.17008024560491178
562	-0.011451745423877351
563	0.12664978090227694
564	-0.023085306934434655
565	0.1317493848693675
566	0.02416405525962991
567	0.0017576300270601315
568	0.18376573921613404
569	-0.013311250497260826
570	0.0948469996679832
571	0.08378494633628845
572	0.07138246824080009
573	0.0032079915658700976
574	-0.007505756954186699
575	0.02011906712471219
576	0.05170793837749585
577	0.10317268162131443
578	-0.0020241497805663124
579	0.053890430931109554
580	0.04729573486825002
581	-0.024414582322149856
582	-0.031669698187208266
583	0.15300914130276919
584	0.009379775216049928
585	0.1691416301403915
586	0.07660650522395017
587	0.02840844893890917
588	-0.027788605109004706
589	0.08948382238725561
590	0.048945185663317604
591	0.04428105452631165
592	0.0766356488913938
593	-0.021771263193577747
594	0.14734023126248463
595	0.03901262151688832
596	0.03812481271910209
597	-0.024215928478300452
598	0.03877831143438515
599	0.1454597898528774
600	-0.028562043363261472
601	0.046830930207132936
602	-0.003399550134853999
603	0.03276496708582046
604	-0.015519733229913698
605	0.005047114014998936
606	0.026168582407313616
607	-0.0021941158277492285
608	0.02090124556760471
609	-0.000975134378504966
610	0.10317450610665319
611	0.011807983168758208
612	0.060534785378383284
613	0.17137683434094417
614	0.07965504824493938
615	0.03138644122318494
616	0.13942641200984077
617	0.047815647982827406
618	0.06981375540920749
619	0.039680037766123666
620	0.0017464191875081712
621	0.15949649763267393
622	-0.024798949590209427
623	0.12390141107008026
624	0.11893542437758636
625	0.014313946715193275
626	0.14091248929860184
627	0.09965448510504772
628	-0.032569705823459624
629	0.031193552760880847
630	0.0393282180259774
631	0.07886450196229582
632	0.05617691743017615
633	0.023236591850933373
634	0.01494316952095092
635	0.06529927778133844
636	0.16384403507818465
637	0.04980351906638803
638	0.02699451523777326
639	0.046122439316347484
640	-0.02562612985870383
641	0.014340223564848082
642	0.11252390175586018
643	0.1766843792963219
644	0.007732299526560562
645	0.03767837773323927
646	0.13645432416143352
647	0.12199598438273063
648	0.03561243966536169
649	0.08603755824352195
650	0.04142234076512704
651	0.15568508128830189
652	0.06662248043224758
653	0.16022567966611964
654	0.1726974242078295
655	-0.03544719158785563
656	-0.004665380491437332
657	0.009999782497589175
658	0.0014493785902432357
659	0.11417862789494379
660	0.08825600575595577
661	0.16419469040396667
662	-0.035174617677293574
663	0.00523926329664808
664	0.06032904025185605
665	0.11157161338090886
666	0.1303658548308355
667	0.004135404056926299
668	0.1288106489653199
669	0.007502323400044593
670	0.11986487739850808
671	0.13569696871966627
672	-0.0458847554761151
673	0.05546493006581936
674	0.012810675401795457
675	0.03821282136438409
676	-0.01334565429938119
677	0.03634168823057139
678	-0.04110650253767675
679	0.017426977880391818
680	0.012105869422593214
681	-0.034048804167063955
682	-0.015574892621850975
683	-0.02658591663428045
684	0.005770742343846459
685	0.028931420791056782
686	0.035468051921636656
687	0.01802619109939716
688	0.08281837680663216
689	0.09623755562390805
690	-0.004438741440000584
691	0.023821916100844352
692	-0.014685728951674566
693	0.01550569731416635
694	0.03697543815578959
695	-0.027584779528780697
696	0.019137645229059128
697	0.01966169649112642
698	-0.019358463395662835
699	0.044119783932186775
700	0.18367372000779514
701	0.007181047413455219
702	0.026543884783477863
703	0.12315344938016773
704	-0.02206906823802547
705	0.04378782869383588
706	0.10969142676393193
707	0.036645713530154236
708	0.11326497269083281
709	0.000835045065546141
710	0.13475542277631888
711	0.028949896188794736
712	0.14133156109686598
713	0.16498396899572929
714	0.05195252925125709
715	0.022311148374590806
716	0.010364929653155452
717	0.0164551018856997
718	-0.047869696529353745
719	0.09163958630087334
720	0.1362877987688572
721	0.018798832060824403
722	0.01395607807088723
723	0.044874063858558716
724	0.11814953380589321
725	0.018377056883120035
726	0.014987818553563046
727	-0.00026141914300856564
728	-0.029578906798580495
729	0.008217613078133046
730	0.007608115681143043
731	0.048135020976826974
732	0.05653272314574603
733	0.0013526336747475536
734	-0.05607934163704162
735	0.1294690504459453
736	-0.05131082923414661
737	0.022151131178757676
738	0.1468798271739689
739	0.06748689483230615
740	0.0020765014629815243
741	0.1173401014416242
742	0.019346098739034583
743	-0.004615744114513135
744	0.18441610815957052
745	0.10424703145582644
746	0.008746055716970638
747	0.07139093864960024
748	0.0007467379770811043
749	0.038778642564572634
750	-0.022349968709797635
751	0.11446750183364253
752	0.20205746709504258
753	-0.013571328666141443
754	-0.0015551699394441895
755	0.13700313199143502
756	-0.006316832606916142
757	-0.03069574289894908
758	0.017571749030378246
759	0.15416310016358017
760	0.01879773926892629
761	0.020108964002095026
762	-0.007584320786860907
763	-0.06332930937530824
764	-0.004851845277482239
765	0.07330935958281269
766	0.012682332747768392
767	0.1748536868260428
768	-0.01986381032914037
769	0.025779398106258875
770	-0.0024556802015486944
771	-0.06212994772791803
772	0.07816909152111642
773	-0.018393898842971535
774	-0.03910743352127047
775	-0.03789825960034382
776	-0.02817966844664186
777	0.1291447216562983
778	0.08727979710240792
779	-0.02040208218879864
780	0.02451002565695322
781	0.06327096580557445
782	0.01618468138242369
783	-0.00551505921074086
784	0.076870908465569
785	0.20751484658658356
786	0.131361239654686
787	-0.018813950666379146
788	0.11539899507032327
789	0.05893860929109469
790	-0.04280424074040087
791	-0.009590357557590067
792	-0.038968713759451885
793	0.026060795800486765
794	0.021541465150334334
795	-0.020256726931694075
796	0.018719541472977885
797	-0.002982107308558274
798	0.018128281411945255
799	0.018374826631206098
800	0.10782304886012872
801	0.1326845459221232
802	0.12398650227275156
803	0.051846802484833546
804	0.03287953758115853
805	0.024595432471937163
806	0.008761323833183952
807	0.08459671322908494
808	0.026230578945718966
809	0.0432315482106067
810	0.05830913880031115
811	0.01817317157534036
812	0.0013058240979165227
813	0.05132806702361949
814	0.008760115771204944
815	-0.012235466357328027
816	0.0582150073070684
817	0.008736036286637577
818	-0.024406465824080122
819	0.07097574597182026
820	0.006653142366786435
821	0.13941466751630632
822	0.08307302619941316
823	0.10654986417759855
824	-0.014037810187054746
825	0.06089787750613179
826	0.03285089429151138
827	-0.031720857710797294
828	0.09375969622908961
829	0.14758131721853732
830	-0.014063719309326539
831	0.03862067028233276
832	0.00830714413087073
833	0.009170961161618155
834	-0.029173017687906293
835	0.05814574069539942
836	0.11085271706452272
837	0.043667455958002095
838	0.00957581599783888
839	-0.06065113412935361
840	0.017152509135595177
841	0.0685787538480223
842	-0.009192146706890702
843	-0.043545608268664646
844	-0.022828516534308785
845	0.037543558421058866
846	0.12316388275092295
847	0.025433319311151364
848	0.07420090863806109
849	0.13626486956889122
850	-0.009214614013138
851	0.06166582821444419
852	-0.03711000300393655
853	-0.0016200394141916048
854	0.012137943810515145
855	-0.01494388707006252
856	-0.02609089799258743
857	0.013109960882320028
858	-0.029789198170751912
859	0.03525993319103564
860	0.019777283700812612
861	0.16280528415465298
862	0.0011367186261215453
863	0.02411788879873727
864	0.0637088603463757
865	0.08513492952868051
866	-0.006033732081351903
867	0.20346388238003443
868	0.0589658989821556
869	0.006764999594951722
870	0.046537830529491994
871	0.10285654511404978
872	-0.035367827044890394
873	-0.042930277489702975
874	0.13868291297241667
875	0.02932842828812571
876	0.009732162086164254
877	-0.012046624714325077
878	0.008197332513056545
879	0.10076699084381073
880	0.08889251550950412
881	0.06856896739636796
882	0.1574015303926208
883	-0.042071901824965646
884	0.09561533610501612
885	-0.004094737484561016
886	0.007471858615310035
887	0.10608982609665217
888	0.1174839947610866
889	0.11375546909273655
890	0.2136673928406641
891	0.05586243884276479
892	0.011513232113041711
893	-0.006113936643893205
894	0.2031806811352474
895	0.05357045703266562
896	-0.03761795246374851
897	0.08902519691115342
898	0.059513207487405406
899	0.043174651369978966
900	0.1662677667130736
901	0.03967363303423502
902	0.02211204307978614
903	0.030576455458719603
904	-0.04490172701715571
905	-0.03185169317091834
906	0.10598321030043643
907	0.05764755727185662
908	0.01695309275649118
909	0.010196791603993725
910	0.10698738688410789
911	0.11572242371931596
912	-0.018817062290069794
913	-0.012705681640038713
914	0.08325018305012871
915	-0.0004294827484691392
916	0.08585609262874273
917	0.042533775017278744
918	0.14901034302140886
919	0.015619933697893001
920	-0.017345363472301506
921	0.03665337317683032
922	0.023544582824372037
923	0.15914751181176426
924	0.1376490203244422
925	0.007451479053930106
926	-0.015506024350521523
927	0.11245494438017828
928	0.002936969003286039
929	0.18764655884545764
930	0.14812160955912082
931	0.008231286524628472
932	-0.017489973165285173
933	0.11247993318050499
934	0.027755138338745662
935	0.05620778400314631
936	0.0020424303197218285
937	-0.0012845251657034994
938	-0.01184047874640147
939	-0.006072631973043974
940	0.060671712404477926
941	0.07387988876752107
942	0.17176802605234628
943	0.12861552980404314
944	0.12549083181534162
945	0.04121805122183915
946	0.046361520747627595
947	0.004337577144285707
948	0.05778933383745999
949	0.037277437956663544
950	-0.036700195931273154
951	-0.011066073323754227
952	-0.004772708314931037
953	-0.002898193881369915
954	0.07018195976420245
955	-0.013479678540127478
956	-0.06128117421629965
957	-0.00480423801551884
958	-0.015078443860307092
959	0.006013698786724702
960	-0.016611003725133886
961	0.005459569307822694
962	0.030928830725723985
963	0.01721656332499505
964	0.1286343112962343
965	0.05896108637964982
966	0.0044125853720815116
967	-0.01855411143812053
968	0.06591802714993851
969	-0.024981866638801295
970	0.22464642213686237
971	0.18646440672463074
972	-0.021850430971445404
973	0.08164766954580209
974	0.0300697587500419
975	-0.009432442546053762
976	0.05988702448174678
977	0.008818089497523494
978	0.08429574436109492
979	0.03307349658796693
980	0.005022417270492734
981	0.03826937232853648
982	-0.006843040304839176
983	0.04673644248726158
984	-0.055238064826375624
985	-0.05128059819641463
986	0.0014245510498341746
987	-0.022958975689126433
988	-0.010480939391391777
989	0.05443421136244759
990	0.22334365321768607
991	0.05676640377140777
992	0.17494457171923156
993	0.10089632829885153
994	0.039957825160663006
995	-0.009377858048748274
996	-0.01548853116866683
997	0.04805367237167615
998	0.03169358885049207
999	-0.011531678401544898
1000	0.14444393638627664
1001	0.007546112056036914
1002	0.19645294284794115
1003	0.050032101030808455
1004	-0.018030770570178985
1005	0.011980503569333025
1006	-0.005975301664897015
1007	0.007659160454123895
1008	0.027641378302958042
1009	0.021493824285714058
1010	0.06545794679364099
1011	0.14880237063799606
1012	0.0369378662401948
1013	0.1673549528424011
1014	0.062438597881423384
1015	0.10196316792630317
1016	0.03394323943649835
1017	0.11380739941483646
1018	0.06902060040206928
1019	0.08969687049106044
1020	0.0022734609235325505
1021	-0.009470399235407618
1022	-0.028825770732702885
1023	0.07823525837681343
1024	0.006376678177645931
1025	0.07305932286873484
1026	0.0730084113737078
1027	0.09081465702786395
1028	0.07121339185105043
1029	0.1219181549788922
1030	0.08223189937588779
1031	0.050696434010096846
1032	0.010334721541876908
1033	0.04222922289260293
1034	0.14535707525599798
1035	0.07463624099308518
1036	0.12537343694137593
1037	-0.02180671444654027
1038	0.06494443115645947
1039	-0.025102066110997197
1040	-0.036323179056017854
1041	-0.03256605671687294
1042	0.1742991941148393
1043	0.1007953314479335
1044	0.14021119347396857
1045	-0.013330915634564748
1046	0.04009419014216348
1047	-0.005332724390702023
1048	0.12704013384364538
1049	0.021466321292683402
1050	0.09635798744388022
1051	-0.03367323104270792
1052	0.08019591394418794
1053	0.029071740144028947
1054	0.14964776436243662
1055	0.06725117883763092
1056	0.015601864431045684
1057	-0.004736848914949998
1058	0.07715643365015269
1059	0.10648588516534117
1060	-0.019375707590733753
1061	0.057793946777880995
1062	0.24515568098075888
1063	-0.04495317416784428
1064	0.04875438746919487
1065	0.10152632455983894
1066	-0.026022026087719682
1067	0.22024150973945547
1068	0.16678043668244302
1069	-0.006254809191534871
1070	0.15952289557898372
1071	0.05907836329489433
1072	0.08668427927379958
1073	0.029636709720428846
1074	0.01745962474868911
1075	0.07183420404311468
1076	-0.0029264911535961096
1077	0.08956066434431044
1078	0.004484261428948734
1079	-0.019340353971400166
1080	0.048106189286982314
1081	-0.009144772264549373
1082	0.06558336491348675
1083	0.09870804895759995
1084	0.08287819703749273
1085	0.033286504126773274
1086	0.08665569803188716
1087	-0.022632981323321602
1088	0.024550510306358273
1089	0.08384246400262331
1090	0.02523890930477466
1091	-0.007129479707217378
1092	0.12290763236974862
1093	-0.026835859561245567
1094	-0.010615772860596102
1095	-0.02399608249088968
1096	0.01087814380792984
1097	0.09027352820625274
1098	0.14781163642117234
1099	0.005354928668004105
1100	0.07465885326087986
1101	-0.016552523970063127
1102	0.013947589138769024
1103	0.08696122299876408
1104	0.10092794632924176
1105	0.018760135693826806
1106	0.11800969767820234
1107	-0.003600463838421046
1108	-0.010169074563330544
1109	0.00429830162210422
1110	0.025772463266187904
1111	-0.022331643594959275
1112	0.05059499130246343
1113	0.10312121348881523
1114	0.04789568488668491
1115	0.025784715916961534
1116	0.10246197852146882
1117	0.09367407817705774
1118	0.09151254203881976
1119	0.07218662955999264
1120	0.005466451539211258
1121	0.09769704423144475
1122	-0.019268718653626806
1123	-0.0009212301651475591
1124	0.037415172464657295
1125	0.14870896180843243
1126	0.10070581302287165
1127	-0.037643922044849475
1128	0.051107021728052746
1129	-0.02714284163725514
1130	0.16295127989535882
1131	0.0428140305828995
1132	-0.014921856067023564
1133	0.04958126251356623
1134	-0.0190105615291932
1135	-0.019746724120334458
1136	0.09187438573818646
1137	-0.010569601677626219
1138	0.008505821543980222
1139	-0.031285432147823276
1140	0.1046229133662674
1141	0.07419786984088772
1142	0.009538197797506082
1143	-0.007915273994103633
1144	0.10518785977540736
1145	0.012622938800560845
1146	0.07374210759249461
1147	-0.008448028330464225
1148	0.11941080940458847
1149	0.02039425731834163
1150	-0.03343943030811315
1151	0.14111842448833228
1152	0.039744231808241264
1153	0.003273746570209823
1154	-0.0032350431439985023
1155	-0.006723553527328091
1156	0.035549956147427814
1157	0.12541306889414097
1158	0.05558766173292291
1159	-0.007049602177011949
1160	0.14359062153862787
1161	0.17413445830547172
1162	0.13405643830982084
1163	0.06050252171160839
1164	0.05900710318088552
1165	-0.033120478148440984
1166	0.15876259757208214
1167	0.1968731785162349
1168	0.015736809700999672
1169	-0.05927423626447598
1170	0.15019870029224303
1171	0.017914800438309973
1172	0.05668469900159662
1173	0.09282687483553738
1174	0.026070448268648364
1175	-0.01729586594831708
1176	-0.012570392262226589
1177	0.006774470435982763
1178	0.10772973260154951
1179	0.026008152337361565
1180	0.08466748127649194
1181	0.036663900789835654
1182	-0.008624881888529876
1183	0.14175976721056324
1184	0.1480618693335751
1185	0.0030901960462803423
1186	0.015055349182284425
1187	0.03796642836847105
1188	0.11912690127510368
1189	0.21203166519044445
1190	-0.014167233358571058
1191	0.015963001266918395
1192	-0.01878567033951345
1193	0.16127646264523768
1194	-0.005870082105626244
1195	-0.022705023930743168
1196	-0.012581343373238534
1197	-0.028749387411898766
1198	0.20862855784669088
1199	0.12821543454092343
1200	0.1695915308684676
1201	0.03735192229239151
1202	0.17892501990475643
1203	0.0016813557586407152
1204	0.04472990795165697
1205	-0.010010230359799208
1206	-0.01795619261682757
1207	0.09450902869616302
1208	0.018557548268875054
1209	3.6984192108135278e-06
1210	0.09486051136920501
1211	0.14737614700862622
1212	-0.013324153504132973
1213	0.15172321124664032
1214	0.07443963254922277
1215	0.024558000881914687
1216	0.08599702429591234
1217	0.028866654161911115
1218	-0.02252686877600646
1219	0.024138324519909143
1220	-0.013161416985739534
1221	-0.007415810118804997
1222	0.014029649913791825
